Period_ID,Dowgate,Euston,Holloway,Islington,Kentish.Town,Paddington,Soho,West.Hampstead,Total_Distance
57,0,0,0,0,1,0,0,0,15.06968955224
58,1,0,1,1,0,0,1,0,10.472576661111999
59,2,0,0,0,1,0,0,2,19.344470422212
60,0,0,0,0,0,0,2,0,6.3748609231
61,0,0,1,1,0,0,0,1,8.68999142058
62,0,0,0,0,0,0,1,0,1.5459606244419999
63,0,0,1,0,0,0,0,1,15.507625540608002
64,0,1,0,1,0,0,0,0,9.662545619994003
65,0,0,1,1,1,0,0,1,21.202522139314002
66,0,0,1,0,0,0,1,0,13.491098524503998
67,0,0,0,1,0,1,1,1,10.991435148654002
68,1,1,0,1,0,0,1,0,6.3367725588055
69,0,1,0,0,0,0,2,1,5.728725788922999
70,0,0,1,0,0,0,1,0,5.8632024056339995
71,1,0,0,0,0,2,1,0,9.341387051486
72,1,1,0,0,1,0,0,0,5.600103796548
73,1,0,0,0,0,1,1,1,20.599774296041
74,0,0,1,0,0,0,0,0,2.105449905884
75,0,0,1,0,0,1,0,1,9.110145738078
76,0,1,0,0,0,0,1,0,2.8805293961919998
77,0,0,1,0,0,1,0,0,13.825419918805999
78,1,1,0,0,0,0,1,0,12.877177542263501
79,0,0,0,0,1,0,1,0,18.180097324876
80,0,0,0,0,0,0,0,1,8.715567412463997
81,1,0,0,0,0,0,0,1,9.677195318995999
82,1,0,1,0,0,1,0,0,10.539123931793
83,0,0,0,0,1,1,0,0,8.698876441602
84,1,0,1,0,1,0,0,1,9.998327688778
85,0,0,0,0,0,0,0,1,8.41391800232
86,0,0,0,0,0,0,1,1,19.225051569464
87,1,0,2,1,3,0,0,0,30.863496375803
88,2,3,0,0,0,0,0,0,5.483102710843999
89,0,0,1,2,1,1,0,0,23.433632104237997
90,0,0,0,0,1,0,0,0,1.270620355358
91,0,0,1,0,0,0,0,0,5.4263786671680005
92,0,0,1,0,1,0,1,0,4.507513933044001
93,0,0,1,0,1,0,0,0,10.92131064716
94,0,0,0,0,0,1,2,0,3.2195692279874994
95,0,0,0,0,1,0,1,0,7.28442354713
96,0,1,0,0,0,0,0,0,1.885541341404
97,0,2,0,0,0,1,1,0,6.703583782609
98,0,0,0,0,0,0,1,0,0.590142988763
99,0,0,0,1,1,0,1,0,9.105422494282
100,0,1,1,0,0,1,0,0,9.284151919922
101,0,0,0,1,1,0,0,1,28.970280342015997
102,0,0,1,0,0,1,0,0,4.937889015656
103,1,0,0,0,0,0,0,2,12.323349604594
104,0,0,0,1,2,1,2,0,35.923909193379004
105,0,0,0,0,0,0,2,1,17.351472246869
106,0,2,1,0,0,0,0,2,30.4403431234785
107,0,0,1,0,2,1,1,0,34.84961274417
108,0,1,0,2,0,0,0,0,21.242885591452
109,0,0,0,1,0,0,1,0,1.01601360702275
110,0,0,0,0,0,0,1,0,3.859853482756
111,1,0,0,0,2,0,2,0,8.715511621523998
112,0,0,0,0,2,0,0,0,19.267496311552
113,1,0,0,0,0,0,0,0,2.0050883240719997
114,1,0,2,1,1,0,1,0,35.498743863678
115,1,0,1,0,0,1,0,1,6.831525716593499
116,0,1,0,0,0,0,0,0,7.491392692623999
117,0,0,2,0,0,0,1,0,23.726791721495996
118,1,0,0,0,2,0,1,2,37.453201835406
119,0,0,1,1,0,0,1,0,23.525478624796996
120,0,0,0,0,1,0,1,0,10.40925991866
121,0,0,1,0,0,1,0,1,13.873039229883
122,0,0,0,0,0,0,2,0,5.462221423042
123,1,0,0,0,1,0,0,0,8.24137505692
124,0,0,0,0,0,0,2,0,2.241133412049
125,0,0,1,0,0,1,0,0,8.278223702698
126,1,0,1,1,0,1,2,1,15.552629483912503
127,1,0,0,0,0,0,0,0,1.0083403327799998
128,0,1,0,0,0,0,0,0,2.523598129996
129,1,0,0,0,0,0,0,0,1.6254776523440002
130,0,0,1,0,1,0,0,1,42.036382080304
131,1,0,1,0,1,0,0,0,7.499975670231
132,0,2,0,0,0,0,1,2,12.691202987174002
133,0,0,2,0,0,0,1,0,17.24963848623
134,0,0,1,0,1,0,2,0,14.014236081147999
135,1,0,0,0,1,0,0,1,16.882580628826
136,1,0,0,0,1,1,0,0,21.833535403055997
137,0,1,0,2,0,0,1,0,18.956518229958995
138,0,0,0,0,1,0,1,2,15.787962339356
139,2,0,2,0,0,1,2,0,39.372523064672
140,0,1,0,0,0,0,1,0,2.147601282198
141,0,0,1,0,0,0,1,0,12.9590257754995
142,0,0,1,0,0,0,0,1,14.242140534699999
143,0,0,0,0,0,0,1,0,2.193138078036
144,0,1,0,0,0,0,0,0,1.376558278698
145,1,1,1,0,0,0,0,1,15.683942136493998
146,0,0,0,0,1,0,1,0,1.9938211688019998
147,1,0,0,0,0,0,0,1,9.431195038576
148,0,0,0,0,0,0,0,1,1.9582377025520001
149,0,2,0,0,0,0,0,0,4.951897785411999
150,1,0,0,0,0,0,2,1,8.446264338596
151,2,0,0,2,0,0,0,0,37.911688180926
152,0,1,0,0,1,0,1,0,3.131454452762
153,0,0,1,0,0,0,1,0,8.357522088066998
154,0,0,0,0,1,1,0,0,14.131821046064001
155,1,0,0,0,0,0,0,0,1.98642411536
156,1,0,0,0,0,0,1,0,2.901286199624
157,0,1,0,0,0,0,1,1,10.606116970192
158,0,0,0,0,1,1,0,0,4.628797286092
159,1,1,0,0,0,0,0,0,5.503061137982
160,1,0,0,0,1,0,0,0,4.820229971864
161,0,1,0,0,1,1,0,0,9.78385402268
162,0,2,0,0,0,0,0,0,3.1323008880880003
163,0,0,0,0,1,0,2,0,21.364719996756
164,0,0,0,0,0,0,1,1,13.635188453204002
165,0,0,0,0,0,0,1,1,14.966967904024
166,0,0,1,0,0,0,2,0,8.868277300128
167,0,2,1,0,0,0,0,1,9.754516602865
168,0,1,0,1,0,0,0,0,20.048745581128
169,0,0,0,1,0,0,1,0,13.023821071664
170,0,0,0,0,1,0,1,0,2.441004788123
171,0,0,0,0,1,1,1,0,15.906450004511997
172,0,0,0,0,0,1,0,0,1.7558584866620002
173,0,0,0,1,1,1,2,0,17.877826110451
174,1,1,1,0,0,0,1,0,17.941651924546
175,0,0,0,1,0,0,0,2,15.792931252784
176,0,0,1,0,0,0,2,0,17.363240552586
177,0,0,1,1,0,0,0,0,5.306210179678001
178,0,0,0,0,2,1,0,0,32.621785315059995
179,1,1,0,0,0,0,3,0,5.7554938574725005
180,0,2,0,0,0,0,1,0,3.720521193465
181,2,0,0,1,0,1,0,0,15.810198812868004
182,0,0,1,0,0,0,1,0,17.088297582404998
183,0,1,2,0,1,0,0,0,35.81732333525037
184,0,0,0,1,1,0,0,0,13.090942883343999
185,0,0,0,0,0,0,3,0,8.893940565252
186,0,0,1,1,1,0,0,0,23.43551399709
187,1,1,0,0,0,0,0,0,3.885862079812
188,1,0,1,1,0,0,0,0,18.645554345334
189,0,0,2,0,0,1,1,1,11.295957368468075
190,0,1,0,1,1,1,1,0,9.445334904002
191,0,0,0,0,1,0,1,0,2.6321544604839997
192,0,0,0,0,1,0,0,1,14.864007922679999
193,0,0,0,1,2,0,2,2,35.965896672601
194,2,0,0,0,0,0,1,0,3.2178258259560004
195,1,2,1,0,0,0,1,0,27.022844213032
196,0,0,0,1,1,1,0,0,11.869548292512
197,0,0,0,0,0,0,2,0,3.648475755976
198,1,0,0,1,0,0,1,0,3.6344206120640004
199,1,0,0,0,0,0,0,0,1.150990564158
200,0,1,0,1,0,0,1,0,15.631690135708
201,0,1,0,0,0,0,1,0,24.772689568468
202,1,1,0,2,0,0,0,2,14.782709073711
203,0,0,0,0,1,2,0,0,6.593737949877999
204,0,0,1,0,0,0,2,0,12.799067728785
205,0,0,1,0,0,0,1,0,14.954813184776
206,0,1,0,0,1,1,1,1,11.355850068224
207,1,0,1,0,0,0,0,0,8.510531549951999
208,0,0,1,0,1,0,0,0,18.175506597992
209,0,0,0,0,0,0,0,1,1.2267274968879998
210,0,0,0,1,0,0,0,0,1.261150140738
211,1,0,0,0,1,0,0,1,6.994695238228375
212,0,2,0,0,0,0,0,0,3.207319529874
213,0,0,1,0,0,0,1,0,14.20873542248
214,0,0,1,0,0,1,1,0,10.968944275751998
215,1,0,0,0,0,0,0,0,0.6946448028509999
216,0,1,1,0,1,0,0,1,17.943921851625
217,0,0,0,0,0,0,2,0,2.7342024629440003
218,0,0,0,0,1,0,1,0,1.8995915346830001
219,0,2,1,0,0,0,1,0,8.402122522338999
220,1,1,0,1,0,1,1,0,10.45946781576
221,0,0,0,1,1,0,0,0,2.500154555091
222,0,1,0,1,1,1,2,0,24.435970101343997
223,0,1,0,0,0,0,2,1,8.99398431749
224,0,0,2,0,0,1,0,0,9.648785426673
225,0,0,0,0,0,0,1,0,1.8431451558479999
226,0,0,0,0,0,0,2,0,4.689673654861999
227,0,0,0,0,0,1,1,1,9.142808170776
228,1,0,0,0,1,1,0,0,5.38527018569625
229,1,1,1,0,0,0,1,0,11.135303638046
230,0,0,0,0,0,1,1,3,11.59853530558
231,1,0,0,0,1,0,1,0,5.907179521283999
232,0,0,1,0,1,0,0,0,5.976184259838
233,0,1,0,0,0,0,2,0,2.63415992046425
234,0,0,0,0,0,0,1,0,0.14909023502774998
235,0,0,1,0,0,0,1,0,7.522218308295999
236,0,2,0,0,0,0,0,0,2.7064742511519997
237,0,0,2,0,0,0,0,0,9.379704984727999
238,1,0,1,0,0,0,2,0,17.617162327981998
239,0,0,0,0,1,0,0,0,7.1599250690159995
240,0,0,2,0,1,0,1,0,29.882311682852002
241,0,1,0,0,0,0,2,0,8.379873874254
242,0,1,1,0,0,1,0,0,16.466799263942
243,0,0,0,0,1,0,0,0,1.9350745799559996
244,0,1,1,0,0,1,0,0,17.389574743598
245,0,1,1,0,0,0,0,0,12.000431966206001
246,0,1,1,0,1,0,1,0,9.40971063903028
247,0,0,0,0,0,0,2,0,2.487351924958
248,1,1,2,0,0,0,1,1,30.428689682814003
249,1,2,1,0,0,0,1,1,15.354612567541
250,1,0,0,1,0,0,2,0,6.052990779293999
251,1,0,0,0,1,0,0,0,2.513801375577
252,0,0,0,0,0,1,1,0,3.7370016656020004
253,0,0,1,0,1,0,1,0,5.377866679868
254,1,0,0,0,1,0,0,0,12.070469089509999
255,0,0,1,1,0,0,1,0,16.74788952841
256,0,0,0,0,0,0,3,1,13.198720691175996
257,0,0,0,1,0,0,0,0,9.645293203904002
258,0,1,0,0,0,1,0,0,2.4719146697539998
259,0,0,1,0,0,1,0,1,22.131242305968
260,0,1,0,1,0,0,2,1,8.042462420868999
261,0,1,0,1,1,1,1,0,20.304467865990002
262,1,1,0,1,1,0,1,0,8.281192208374
263,0,1,0,0,1,1,0,0,5.259577627993
264,1,1,2,1,0,0,0,1,39.657640593527
265,0,0,1,0,1,0,0,1,18.210752336431998
266,1,0,0,0,0,0,2,0,2.84781681355025
267,0,0,0,0,1,0,1,0,2.4499538251620003
268,1,0,0,0,0,0,1,0,3.7420190193629996
269,0,0,1,0,0,0,0,0,2.415361961356
270,0,0,1,0,1,0,1,0,28.207012405732
271,0,1,0,0,2,0,2,0,7.371909389932
272,0,0,0,0,0,0,1,0,0.495928017131
273,0,1,0,0,0,0,0,0,1.277683360086
274,0,1,0,0,0,0,0,0,2.016303715524
275,0,1,0,1,0,1,1,0,17.011823352773998
276,0,1,1,0,0,1,0,1,12.768790946118997
277,0,1,1,0,1,0,2,1,25.040139448856
278,0,0,1,0,0,1,1,0,17.334798941509998
279,0,0,0,0,1,0,0,0,1.861672693302
280,0,0,1,0,1,0,0,1,18.19065308033
281,1,0,2,0,1,0,0,0,10.089826157592
282,0,0,0,0,0,0,0,1,12.400005509328002
283,0,2,0,0,0,0,0,0,1.9568898087709998
284,0,0,0,0,0,0,2,0,2.2452000005499997
285,0,0,0,0,0,0,0,1,15.004490962991998
286,0,1,1,0,0,0,0,0,15.676773310556001
287,1,0,0,0,0,0,0,0,1.3605588144800003
288,0,0,0,1,0,0,0,1,33.040555377240004
289,0,0,0,0,0,0,0,1,3.659123267556
290,1,1,1,0,0,0,0,0,17.783827380753998
291,0,0,1,0,0,0,1,0,6.809378918607
292,0,0,0,0,1,0,0,0,1.4462199229960002
293,0,0,0,0,0,0,1,0,2.462804289552
294,0,1,0,0,1,1,1,1,24.958027588009998
295,0,1,1,1,0,0,0,1,17.593453393681248
296,0,0,2,1,1,0,0,0,34.802436109684
297,1,1,0,1,0,1,1,2,27.174562594231002
298,0,0,0,0,0,0,1,0,1.9189097033820002
299,0,0,0,0,0,0,0,1,3.187058984248
300,0,1,0,0,0,0,3,0,7.4514284433914995
301,0,1,1,1,0,0,1,0,17.285598127451998
302,0,0,0,0,0,1,0,0,2.0342320517759998
303,1,0,1,0,0,1,1,0,19.059408168007998
304,0,0,1,1,0,0,1,1,26.792305405921997
305,0,0,0,0,1,0,2,0,4.7873437861429995
306,0,0,0,1,1,0,1,0,14.127466683163998
307,0,0,0,0,0,0,1,0,1.6160756902480002
308,0,0,1,0,0,0,0,0,5.290823807159999
309,0,1,1,0,0,0,0,0,9.173643115803
310,0,0,0,0,1,1,1,0,17.91528861904
311,1,0,0,0,0,0,1,0,4.8192756970440005
312,0,0,1,1,0,0,1,0,9.693522046184
313,0,2,1,0,0,1,0,0,8.269495347191
314,0,0,0,0,0,0,0,1,5.991211394519999
315,0,0,0,0,1,0,1,0,8.049755930042
316,1,0,0,0,0,0,3,0,5.521532710735
317,0,1,1,0,0,1,0,1,11.508078574878
318,0,0,1,1,0,0,0,0,12.030240832531998
319,0,0,0,0,0,0,0,2,10.554152804644
320,0,0,2,0,1,0,2,0,22.47549333141
321,0,1,0,0,0,1,2,1,10.428543043209
322,1,1,0,0,0,0,0,0,4.023020743214
323,0,0,1,0,0,0,0,0,11.008957119104002
324,0,0,1,0,1,0,1,1,19.414510385057
325,0,1,0,0,0,0,0,0,2.4163876908320003
326,0,1,0,0,0,0,0,0,1.381975913722
327,1,1,3,0,0,2,1,1,51.403658671016
328,0,0,0,0,0,0,1,0,2.206499075488
329,0,1,0,0,0,0,1,0,35.36703893072001
330,3,0,0,1,0,0,1,0,23.814913553841997
331,0,1,0,0,0,0,2,0,6.759619229537999
332,0,0,0,0,0,0,0,2,14.353147919087998
333,0,1,0,0,0,0,2,1,5.0429218305405
334,0,0,0,1,1,0,1,1,17.720886146821996
335,0,1,0,0,0,0,0,1,9.070444660894
336,0,0,1,0,1,0,1,0,15.841873500222002
337,0,0,0,1,0,1,2,0,30.289441954318495
338,0,1,1,0,0,0,1,0,3.8633935796889993
339,0,0,1,0,0,0,1,1,14.586554134408999
340,0,0,1,0,1,2,2,0,15.747212612845622
341,0,0,0,0,0,0,1,1,4.108122989644
342,0,1,0,0,0,0,0,0,1.8606861212779997
343,0,1,1,0,0,0,1,0,7.1868142717825
344,0,0,1,0,0,1,0,0,17.794927279816
345,1,0,0,0,0,0,2,0,3.3180294318900003
346,0,1,0,0,0,0,0,1,3.020784674652
347,0,2,0,0,2,0,2,1,36.476797409468375
348,0,0,0,1,0,0,1,0,1.4993869243769997
349,0,0,0,0,0,0,0,2,13.424457356263996
350,0,0,1,0,1,0,1,0,19.836408044271998
351,0,0,0,0,0,0,1,0,0.885920329587
352,0,1,2,0,1,0,2,0,8.265382991062749
353,0,0,1,0,1,0,1,0,16.389217339416
354,0,0,0,0,0,0,1,0,3.935197894716
355,0,1,1,0,0,0,0,1,7.885806960089999
356,1,2,1,0,0,0,1,2,59.769907363949
357,1,0,0,0,1,0,0,1,11.871517246896001
358,1,0,1,0,0,0,0,0,5.379132829112501
359,0,0,1,0,1,0,0,0,10.318515402800001
360,1,1,1,0,0,0,0,1,11.846655774378
361,0,0,0,0,0,0,1,0,0.9920334761009999
362,0,0,0,0,1,0,0,0,0.277782526607
363,0,0,2,0,1,0,1,1,19.772732666327997
364,0,0,0,0,0,1,0,1,4.2240369258240005
365,1,0,0,0,1,0,0,0,10.728613729952002
366,0,0,2,0,0,1,1,0,27.704445934028996
367,0,0,1,0,0,0,0,0,6.397504870432
368,0,0,0,0,0,0,0,1,12.470966887376
369,0,0,0,0,0,0,2,0,2.258474656842
370,1,0,0,0,0,0,2,0,2.202229491051
371,0,0,0,0,1,0,0,1,10.480113117363999
372,1,0,1,0,0,0,0,0,12.325896951933997
373,1,0,2,0,0,1,1,0,20.821261534212997
374,0,0,0,1,1,0,0,0,13.37945670588375
375,0,0,0,1,1,0,0,1,26.38785191056
376,1,0,1,0,1,0,2,1,38.501287518328
377,1,0,0,0,0,1,1,1,13.415987567941997
378,0,0,1,1,0,0,0,0,12.571679682154
379,1,0,0,0,0,0,1,0,2.966642015772
380,0,0,1,0,0,1,2,2,28.760035806227997
381,0,1,0,0,0,1,1,0,20.260235061975003
382,0,1,1,1,0,0,0,1,30.380319017221996
383,0,0,0,0,1,0,1,0,16.256847218396
384,1,1,1,0,0,0,1,0,21.6833228457
385,0,1,1,0,0,0,1,0,15.930092468351999
386,0,1,1,0,0,1,2,0,10.741146072017003
387,0,1,0,0,0,0,0,0,1.7132654153999998
388,1,0,0,0,0,0,1,0,3.470560916866
389,0,0,0,1,0,0,0,0,6.48265446852
390,0,0,1,1,0,0,0,0,28.13437642914399
391,1,1,2,0,0,0,1,1,30.472144262832998
392,0,1,0,1,0,0,0,0,9.427556221852
393,2,1,0,0,0,0,1,0,6.4565388694740005
394,1,0,0,0,0,0,2,1,13.407002019230003
395,0,0,0,1,0,0,0,0,9.691784097968
396,0,0,2,0,0,0,0,0,10.672121472628
397,0,1,0,0,0,1,0,0,2.4682574140659996
398,0,0,0,0,0,0,1,0,1.079763994664
399,0,0,0,0,0,0,1,0,3.0826120406920006
400,2,0,1,0,0,2,2,0,24.951088147148
401,0,1,2,0,2,1,1,0,52.58852765217701
402,0,0,0,1,0,0,0,0,4.120126897207999
403,0,0,1,0,0,3,0,1,33.274572504986004
404,2,0,1,0,0,0,0,0,14.435434307009999
405,0,0,0,0,0,0,1,1,19.424436830920005
406,0,0,1,0,1,0,0,0,22.076614397504
407,1,0,0,0,2,0,0,1,8.331633503534
408,0,0,0,0,0,0,1,0,1.077110033858
409,0,1,0,0,1,0,0,0,1.66504351702
410,1,0,1,0,1,0,0,0,18.730790263456
411,0,1,0,0,0,0,0,1,4.737062685654
412,0,0,1,0,0,0,2,1,12.37336331623975
413,0,0,0,0,2,0,0,0,12.663410974588004
414,1,0,0,0,0,0,2,0,2.9836524794069996
415,0,0,0,1,0,0,1,0,3.4415432283159997
416,0,0,1,0,0,0,0,0,9.753075608288
417,0,1,1,0,1,1,1,1,7.6741399658209986
418,0,0,1,0,0,1,0,0,7.483584975332
419,1,0,0,0,0,0,1,1,5.82146877966
420,0,1,0,0,0,0,0,0,1.0290530846099997
421,0,0,2,1,0,0,0,0,36.952829935776
422,1,1,1,0,0,0,0,0,9.089022832785998
423,0,0,0,0,1,0,2,0,4.293281189002499
424,0,0,0,0,1,0,1,0,12.704724354751
425,0,1,0,0,1,1,1,1,22.944531302930002
426,1,1,1,0,0,0,0,0,4.911969375350001
427,0,1,0,0,0,0,0,1,2.8200236005
428,0,0,1,0,1,0,0,0,15.170253236048001
429,0,0,0,0,1,0,0,0,1.6061447707120002
430,0,2,1,0,0,0,2,0,33.144370759645
431,1,1,0,0,0,2,2,0,11.260868709432
432,0,0,0,1,1,1,0,0,23.922934796744
433,1,0,0,0,1,0,0,0,3.525894694124
434,0,0,2,0,1,2,3,0,15.98259324618
435,0,0,1,0,0,1,0,0,14.635462261833998
436,1,0,0,0,0,0,1,1,6.099217508624
437,0,0,0,0,0,0,1,0,1.023423440468
438,0,0,1,0,0,0,2,0,13.030013587476002
439,0,0,0,0,0,0,1,0,2.2021685331279994
440,0,0,0,1,0,0,0,0,10.439768863568
441,0,0,0,0,1,0,1,0,9.985459155968
442,0,0,0,0,1,2,0,0,10.492873282264
443,0,1,0,0,0,0,1,2,6.409675440865
444,0,0,0,0,1,0,0,0,0.703550586404
445,0,1,1,0,0,1,2,0,24.161771907649996
446,0,0,0,0,0,2,0,2,13.730706337037999
447,0,1,0,0,0,0,2,1,9.257656604634999
448,0,0,1,0,0,0,0,0,5.817050389815999
449,0,0,1,0,1,0,0,0,4.398733487777999
450,0,0,1,0,1,0,1,0,12.898873444083998
451,0,0,1,0,0,0,2,0,3.403021096757
452,0,0,0,0,0,1,1,0,4.0102251986
453,0,0,1,0,0,0,1,0,10.117437755848002
454,0,0,0,0,0,0,1,0,1.2071087133280003
455,1,0,0,0,1,0,0,0,3.6111510495920003
456,2,1,0,0,0,0,2,0,6.891585552946
457,0,1,1,1,0,0,1,0,33.564355067828
458,0,1,2,0,1,0,0,0,27.414158483911997
459,0,0,0,0,0,1,0,0,0.8149153480569999
460,0,0,0,1,0,0,0,0,1.9672078286360002
461,0,1,1,0,0,2,1,1,21.132037505222
462,0,1,0,0,0,0,0,1,3.6248294336179994
463,2,0,0,0,1,0,0,0,9.6640553584575
464,0,0,1,0,0,0,0,0,14.141862659823998
465,1,0,1,0,0,0,0,1,2.8059077467195
466,1,1,0,0,0,0,0,0,1.5371614133429998
467,1,0,0,0,0,0,1,0,3.19382834551
468,0,0,0,1,0,0,2,0,13.397841018101
469,0,1,0,0,0,1,0,0,3.0572831964419995
470,1,0,1,0,0,0,1,1,23.745497550855
471,0,0,0,1,0,0,0,0,2.3365194392600004
472,1,0,1,0,0,1,0,1,18.541252242724003
473,0,1,0,0,0,0,1,0,4.0305196082500006
474,1,1,0,0,1,0,1,0,7.478753344397001
475,0,1,0,0,0,0,2,0,4.237954221283499
476,0,0,0,0,1,1,0,0,4.635922367596
477,0,0,0,0,1,2,0,0,9.97051049455
478,0,0,0,0,0,0,0,1,7.54798285924
479,1,0,0,0,0,1,0,0,3.7808313309500003
480,0,0,2,1,0,1,0,0,31.606741031106
481,0,0,0,0,1,0,1,0,14.579007793088
482,1,0,1,1,0,0,0,1,28.94000881495601
483,0,1,0,0,1,0,0,0,11.736908208242
484,1,1,0,0,0,0,1,0,4.148994530637001
485,0,1,1,1,0,1,1,0,10.001473474491998
486,1,0,0,0,0,0,0,0,1.708877566288
487,0,0,0,0,0,0,1,0,1.8170201952999998
488,0,1,0,0,0,0,2,0,2.565934590548
489,0,0,2,0,0,0,0,0,16.959961071728003
490,1,0,1,0,1,0,1,0,10.888946316650001
491,0,0,0,0,2,1,2,1,55.468494296071995
492,0,0,0,1,0,0,0,0,2.74287767166
493,1,0,1,0,0,0,1,0,2.4780449113559997
494,2,0,1,0,0,1,0,0,8.015067138794
495,0,1,0,0,0,0,0,0,2.8842931876639994
496,1,1,2,1,0,1,1,1,35.65164885377
497,1,0,0,0,1,0,0,0,15.628626257864001
498,0,0,0,0,0,0,0,1,6.259975809
499,1,0,1,0,1,0,0,0,21.5937118937705
500,2,0,1,0,0,0,1,0,31.677142064195994
501,0,0,1,0,0,0,1,0,13.613415198420002
502,0,0,0,0,0,1,0,1,4.341564054026
503,0,0,1,0,0,0,1,0,12.9489095108545
504,0,0,0,0,1,0,0,0,9.042229161872
505,2,0,0,0,0,0,0,0,4.241657126013999
506,0,0,1,0,0,0,0,0,0.9120885613899999
507,0,1,2,0,0,0,0,0,32.03411555571199
508,1,0,0,0,0,0,1,1,11.051927403806
509,0,0,1,1,1,0,1,2,32.384662013413994
510,0,0,0,2,0,0,0,0,19.296844349666
511,1,0,1,0,1,0,0,0,2.2268840424914997
512,0,1,0,0,0,0,0,0,1.7422754056319998
513,0,0,1,1,1,0,2,0,33.795481169549994
514,0,0,0,0,0,0,2,0,2.9336274465140004
515,1,0,1,0,1,1,0,0,19.875309902614
516,0,0,0,0,0,0,1,0,1.9652243148279998
517,0,1,0,0,0,0,1,0,1.6443444517279997
518,0,1,1,1,0,0,1,0,14.731298460067002
519,0,0,0,0,1,0,0,0,1.0928941148020004
520,0,0,1,1,0,0,0,2,29.366238062192004
521,0,0,0,0,1,0,1,0,9.9185780299005
522,0,0,0,0,1,0,1,0,3.792964435218
523,0,0,0,0,0,0,2,0,5.586582868703999
524,0,0,0,0,0,0,0,1,2.3628717209959995
525,1,0,0,0,0,0,2,0,4.307454172291
526,2,0,0,0,0,0,1,0,19.529154723822998
527,0,2,0,2,0,0,1,0,25.865146049076
528,0,0,0,0,0,0,0,1,1.5413091587160002
529,0,1,2,1,0,0,1,2,31.695338798257996
530,1,0,0,1,0,0,0,0,2.9368009273299998
531,0,0,0,0,1,0,3,1,18.505679008469997
532,0,1,1,0,0,0,1,0,28.869936064435
533,0,1,0,0,0,0,0,1,9.498948989456
534,0,0,0,1,0,0,3,0,5.187350659814
535,0,0,1,0,0,0,0,0,5.041282563544
536,0,0,0,1,1,1,0,1,12.891737763672001
537,0,0,2,0,0,0,0,0,10.988389606624
538,1,0,1,0,0,1,1,0,20.540483571684
539,0,0,0,0,0,0,1,2,16.730440025688
540,0,0,0,0,1,0,1,0,3.12560579174
